customer_id,first_name,last_name,email,phone,address,city,state,postal_code,country,region,signup_date,customer_segment,marketing_opt_in
CUST000171,Michael,Flores,sherrybrock@example.net,421.249.5870,016 Christopher Lock Apt. 997,Larryborough,VT,99906,United States,Northeast,2022-09-25,Premium,True
CUST000172,Emily,Ferguson,fbradley@example.net,817.447.7332x945,7701 Rodriguez Neck Suite 245,New Dakota,GU,94122,United States,West,2025-02-14,Standard,True
CUST000173,Laura,Nguyen,sparksamanda@example.com,001-363-793-8276,966 Stephens Freeway,Lake Elizabeth,WA,93812,United States,Midwest,2022-05-08,Premium,True
CUST000174,Audrey,Tucker,gnguyen@example.com,(946)219-1965,29022 Schmidt Loaf,Gonzalezmouth,ME,75248,United States,Northeast,2022-11-30,Standard,False
CUST000175,Laura,Frazier,wrobbins@example.org,001-209-286-2405,40369 Garrett Station Suite 666,Lake Glenn,DC,25172,United States,Midwest,2025-03-29,Enterprise,False
CUST000176,Angela,Bridges,mary24@example.net,(320)410-2762,9692 Hicks Plaza Suite 653,South Cassandra,OK,65795,United States,South,2024-07-14,Premium,False
CUST000177,Melanie,Young,robert89@example.com,4096751971,189 John Roads Apt. 894,West Amandatown,NJ,60012,United States,Midwest,2024-04-06,Standard,True
CUST000178,William,Harrison,robert44@example.org,2946940792,7128 Melissa Harbors,Davidview,KY,34180,United States,South,2024-07-13,Premium,False
CUST000179,Alexis,Rodriguez,reneestevenson@example.net,452.943.7280x512,3723 Brown Greens Apt. 027,Alvarezfort,WA,99123,United States,South,2023-07-17,Enterprise,False
CUST000180,Sandra,Hall,jwells@example.net,(704)676-5801x85694,49673 April Springs Apt. 580,Port Carloschester,CT,69348,United States,West,2025-08-01,Premium,False
CUST000181,Dalton,Griffin,jessicaking@example.org,3914093911,921 Jon Mountain Apt. 746,Jonathanland,KY,08678,United States,West,2024-11-15,Premium,True
CUST000182,Patrick,Cook,scottlisa@example.org,517.339.6271x286,410 Chad Stream Suite 707,Lake Danielle,AZ,87612,United States,Midwest,2025-11-12,Premium,True
CUST000183,Peter,Hernandez,rebecca90@example.net,001-777-766-1830x671,0158 Miller Mount Suite 328,South Donnaport,UT,51632,United States,West,2021-05-16,Premium,False
CUST000184,Peggy,Mccoy,tom73@example.org,6309937618,05050 Wilson Valley Suite 829,North Benjamin,FL,64581,United States,West,2024-04-14,Enterprise,True
CUST000185,Desiree,Ruiz,sanchezdeborah@example.org,(304)317-9291,931 Ronald Valleys Suite 519,West Mary,WY,28449,United States,Northeast,2022-01-28,Enterprise,False
CUST000186,Kathryn,Watkins,bryan42@example.com,(358)827-3902,71002 Jasmine Ramp,Robertfort,UT,17133,United States,West,2021-11-06,Enterprise,False
CUST000187,Jamie,Bowman,ljenkins@example.net,001-509-527-9145x608,195 Steven Road,West Brian,DE,20059,United States,Midwest,2024-06-27,Enterprise,True
CUST000188,Gina,Schmitt,kjimenez@example.net,9052436459,082 Kristen Oval,North Pattymouth,OR,76491,United States,South,2023-11-18,Enterprise,False
CUST000189,Mark,Gonzalez,jerry15@example.org,936-236-3179,39726 Taylor Stravenue Apt. 543,Davidshire,AR,37280,United States,South,2025-07-16,Premium,False
CUST000190,Derek,York,wbarnes@example.com,349.829.2983,97740 Fitzgerald Gateway Apt. 569,New Sophia,PW,75697,United States,West,2025-08-08,Standard,True
CUST000191,Rachel,Butler,williamsthomas@example.net,3682671773,25431 Timothy Inlet Apt. 799,South Stevenberg,VI,92662,United States,South,2022-12-08,Enterprise,True
CUST000192,Richard,Clarke,courtney01@example.com,001-758-204-6498x931,16579 Michael Extensions Apt. 832,Johnville,SD,63218,United States,Northeast,2026-05-23,Enterprise,True
CUST000193,Jo,Goodwin,karenhodges@example.com,(348)964-0155x778,9513 Miller Lock Apt. 411,West Daniel,FL,65555,United States,South,2021-03-31,Standard,False
CUST000194,Edward,Harris,cartertara@example.net,(275)567-0431,9557 Ellis Port Apt. 424,South Nathan,LA,06703,United States,South,2024-01-19,Premium,False
CUST000195,Eddie,Mitchell,christinemartin@example.net,722-422-3105x9274,055 Nathan Plains,New Kevin,PW,03767,United States,West,2025-10-25,Enterprise,True
CUST000196,Richard,Porter,staciereilly@example.org,9887547492,702 Kyle Locks,South Michael,MD,07714,United States,Northeast,2026-03-09,Premium,True
CUST000197,Cathy,Lee,kimberlywang@example.org,7182718637,2656 Smith Key Suite 478,East Jessicamouth,WA,54975,United States,Midwest,2022-12-23,Premium,False
CUST000198,Linda,Roberts,achandler@example.org,001-391-823-4785,64628 Page Throughway,East Jacob,MS,38441,United States,Northeast,2024-12-16,Premium,True
CUST000199,Angela,Williams,mary47@example.net,001-973-500-2447x1462,47195 Cunningham Ways,Courtneyfort,UT,16175,United States,South,2025-12-31,Premium,False
CUST000200,Nathaniel,Quinn,brucefrancisco@example.org,(857)725-2045,4818 Katie Falls,New Karenside,MD,41947,United States,West,2023-07-28,Standard,False
CUST000201,Margaret,Cohen,joseph51@example.net,001-852-702-8457,32833 Robert Club,Port Davidtown,NJ,46141,United States,Northeast,2023-01-07,Premium,False
CUST000202,Larry,Cox,mpreston@example.net,001-352-840-1322x34232,07603 Antonio Shoals,South Davidview,AZ,09184,United States,South,2021-03-10,Enterprise,False
CUST000203,Kevin,Smith,pattonsamantha@example.org,001-732-750-1249,938 Cory Prairie,New Jayborough,LA,23015,United States,Northeast,2026-02-28,Enterprise,False
CUST000204,Rachel,Medina,glasssamantha@example.net,859.327.1256x6383,71827 Bush Point Apt. 157,South Justinport,TX,58691,United States,South,2022-12-16,Enterprise,False
CUST000205,Jeremiah,Russell,elopez@example.com,+1-352-407-1678x11266,3539 Martinez Villages,Hardyview,WV,94020,United States,Midwest,2026-04-14,Premium,True
CUST000206,Katie,Wheeler,qkelly@example.net,(278)342-7114x7732,70269 Hernandez Road,Port Charleshaven,WI,65013,United States,Northeast,2023-08-18,Premium,True
CUST000207,Laura,Harris,qhenry@example.net,288-400-6167x56770,276 Larry Loaf Suite 197,Alvarezburgh,NY,07806,United States,Midwest,2021-10-08,Premium,False
CUST000208,Peter,Simpson,wjensen@example.com,700-790-2559x05616,0333 Watkins Spurs Apt. 415,North Amanda,AZ,60913,United States,Midwest,2022-09-16,Standard,False
CUST000209,Diane,Henderson,sadams@example.com,001-905-369-6591,7852 Cox Mews,South Cynthia,WY,10373,United States,South,2022-05-27,Premium,False
CUST000210,Mary,Herrera,joseph49@example.com,991.891.9541,1484 Alvarado Island,South Richard,RI,68051,United States,South,2023-11-19,Standard,False
CUST000211,Shawn,Hines,nicoleburton@example.net,(297)537-4896,2324 Jenkins Wall Apt. 364,Debbieview,TX,79305,United States,Midwest,2022-12-02,Enterprise,False
CUST000212,Joel,Allen,jamessanchez@example.com,678.466.0324x204,700 Lee Hills,South Pennyland,MO,95427,United States,South,2021-10-08,Premium,True
CUST000213,Megan,Young,boydmaria@example.net,571-439-1559x636,34764 Tracy Landing,West Amyfort,TX,32790,United States,Northeast,2024-11-13,Premium,False
CUST000214,Sylvia,Suarez,michaelbaldwin@example.com,7903034864,6064 Davis View,West Jason,FM,21502,United States,South,2021-12-03,Enterprise,True
CUST000215,Ruth,Welch,rmccormick@example.org,001-777-965-6124x81569,27206 Courtney Island,North Erichaven,VT,85590,United States,South,2026-03-11,Standard,True
CUST000216,Kathryn,Bradford,usparks@example.com,824.529.5431x6526,89317 Jose Walk,North Richard,NE,79195,United States,West,2023-07-28,Enterprise,False
CUST000217,Jorge,Davis,george91@example.org,001-886-477-1333x447,93436 Ricky Drive Apt. 443,Solomonstad,OR,90189,United States,Northeast,2021-04-26,Premium,False
CUST000218,Deborah,Miller,uanderson@example.net,(936)769-4118x0053,48964 Lambert Curve,New Harryburgh,NY,65098,United States,Midwest,2025-07-29,Standard,False
CUST000219,Sarah,Humphrey,christopherpage@example.com,(841)650-2745,485 Stafford Island Suite 287,East Edgarbury,HI,05201,United States,West,2025-12-30,Enterprise,True
CUST000220,Thomas,Martin,fgraham@example.org,658.477.7121x513,849 Brandy Avenue,South Samantha,IA,65789,United States,Northeast,2025-03-01,Enterprise,False
CUST000221,Erica,Clay,mitchelltina@example.org,(259)715-2017x7749,975 Jason Causeway,Marcuston,WA,09770,United States,South,2021-04-12,Enterprise,False
CUST000222,Amy,Guzman,rossgregory@example.com,603-926-6421,492 Wade Village Suite 837,Mcclurefort,KY,74302,United States,West,2023-01-04,Premium,True
CUST000223,Caroline,Davis,nshepherd@example.org,(961)808-5732x78814,4224 Alexandra Hill,New Charleston,NY,14608,United States,South,2025-08-19,Enterprise,False
CUST000224,William,Gutierrez,kguerrero@example.com,,9779 Peterson Well Apt. 321,Monicaville,NE,70542,United States,South,2022-08-13,Standard,False
CUST000225,Andrew,Foster,jacksonthomas@example.net,(597)349-9564x1220,303 Wong Run,South Megan,PR,71094,United States,Midwest,2026-06-17,Enterprise,True
CUST000226,James,Turner,bhernandez@example.org,522-577-7079,605 Curtis Vista Suite 679,Benjaminfurt,NM,67787,United States,South,2023-01-27,Standard,True
CUST000227,Brittany,Carr,dhall@example.net,3699581467,6024 Taylor Mill Apt. 839,Sandramouth,DC,38956,United States,Midwest,2025-12-27,Standard,True
CUST000228,Jennifer,Myers,rwhitaker@example.net,001-957-329-3417x2232,4338 Yvette Knolls Suite 522,Port Brycechester,DE,81446,United States,Midwest,2026-01-26,Standard,False
CUST000229,Jeremy,Hoffman,vscott@example.com,001-308-242-8910x77119,13524 Gill Parks,East Deborahmouth,GU,18559,United States,Midwest,2022-02-08,Enterprise,False
CUST000230,David,Harris,ahammond@example.org,854.582.1456x5328,6678 Acevedo Mills,Port Alejandro,AS,68310,United States,Northeast,2021-03-22,Standard,True
CUST000231,Sherry,Miller,richard26@example.org,(202)690-8466x8455,673 Terry Valleys,Roweport,CO,05346,United States,Midwest,2026-01-04,Premium,True
CUST000232,Amanda,Price,abigailfernandez@example.org,688-548-5200,681 Mckenzie Green Suite 101,Evanstown,NH,44931,United States,Northeast,2022-01-29,Enterprise,False
CUST000233,Tonya,Trujillo,michaelmitchell@example.net,001-526-783-1589,26611 Roger Curve Suite 371,Ericafurt,OR,73766,United States,Northeast,2025-01-19,Premium,False
CUST000234,April,Foster,breanna67@example.net,962.928.2772x8813,285 Carolyn Lodge,North Mikeport,AZ,69022,United States,Northeast,2024-11-05,Enterprise,True
CUST000235,Eric,Watson,kevin70@example.org,(296)304-4327,06794 Mccullough Tunnel Suite 792,New Dana,WV,59474,United States,Northeast,2025-06-09,Premium,False
CUST000236,Elizabeth,Hernandez,christopher99@example.com,(336)358-0741x2094,890 Karen Parkway,North Dominiqueside,HI,02987,United States,Northeast,2021-07-08,Premium,False
CUST000237,Joshua,Harris,imiller@example.net,669-307-0562x60856,82422 Tate Drives,Stephanieburgh,AR,81041,United States,Northeast,2025-03-04,Enterprise,False
CUST000238,Susan,White,evanscorey@example.org,(854)361-0339x93788,57861 Johnson Roads Apt. 048,East Kathrynberg,,74982,United States,Northeast,2023-09-28,Enterprise,True
CUST000239,Richard,Miller,kristathomas@example.net,(638)468-7007,74946 Kirby Forest,Brandonside,OK,09667,United States,South,2026-04-24,Enterprise,False
CUST000240,Kevin,Foster,rivasjessica@example.com,(739)285-5474x35537,097 Rachel Spring,South Angela,UT,92683,United States,South,2024-11-10,Enterprise,False
CUST000241,Tracy,Long,cobbdebra@example.org,+1-407-215-6956,5370 Julia Trace,Erinstad,ID,12293,United States,Northeast,2025-09-09,Enterprise,True
CUST000242,Lisa,Garrett,jimsnyder@example.com,6479930361,399 Cameron Crossroad,East Jordanshire,PR,30380,United States,Midwest,2024-07-09,Premium,False
CUST000243,Nicole,Daniel,james08@example.net,987-906-0566x418,030 Hull Place Suite 506,West Christopher,OK,03826,United States,Northeast,2023-08-30,Premium,False
CUST000244,Veronica,Perez,prosario@example.org,(754)611-0760,73505 Sherry Trail,Duranmouth,OR,16862,United States,South,2022-04-20,Enterprise,False
CUST000245,Christopher,Brown,bennettpamela@example.net,320-270-4961,6619 Hall Rapid,South Patrickchester,FM,81793,United States,Northeast,2021-10-17,Premium,True
CUST000246,Christine,Morgan,gibsonmark@example.org,610-791-9392,9723 Laura Circle Apt. 496,Larryside,WI,19588,United States,South,2022-02-09,Enterprise,True
CUST000247,Dylan,Parker,kelly08@example.net,+1-520-938-8065x33315,599 Jensen Manor Suite 217,South Jeffreytown,SC,29733,United States,South,2022-01-15,Premium,False
CUST000248,Heather,Owens,johnnavarro@example.com,001-463-662-0501x5081,95003 Justin Forges Suite 258,East James,HI,34814,United States,West,2021-06-09,Premium,False
CUST000249,Renee,Smith,nicholascobb@example.org,434-573-5528x96112,655 Rowland Gardens,Port Christinaborough,PR,70685,United States,Midwest,2022-04-26,Enterprise,False
CUST000250,Kelly,Hernandez,brianflynn@example.org,997.431.7912x86857,587 Wells Prairie Suite 903,East Shannon,IA,52392,United States,Northeast,2023-12-24,Enterprise,False
CUST000251,Jeffery,Coleman,xduncan@example.com,+1-212-914-7853,7766 Ballard Island Suite 602,Hallland,MI,11303,United States,South,2025-11-19,Standard,False
CUST000252,Kelly,Shaw,hartmansara@example.org,615-608-3535,92840 Campbell Key Suite 690,Valdezberg,VI,52602,United States,Northeast,2026-03-08,Enterprise,False
CUST000253,Jeremy,Cummings,thomasblack@example.net,001-777-451-5366x37780,0755 Robert Spur,Farmerside,ME,43240,United States,South,2023-08-18,Premium,False
CUST000254,Brenda,Bradley,missing-at-symbol.com,8225599996,86371 Hudson Mission Suite 121,North Margaret,PA,64544,United States,West,2021-08-05,Standard,True
CUST000255,Anthony,Gonzalez,ocampbell@example.com,+1-481-870-5802x56621,163 Monica Inlet Suite 729,Brianahaven,VT,90263,United States,Midwest,2024-03-14,Premium,False
CUST000256,Stephen,Harris,seansummers@example.net,385.697.7790,4692 Wright River Suite 762,South Hollyton,IA,21201,United States,South,2023-08-27,Enterprise,False
CUST000257,Joshua,Fuller,elizabeth13@example.com,(281)951-1856x72438,76563 Johnson Glen,Lake Sallymouth,TN,98631,United States,Northeast,2021-06-13,Standard,True
CUST000258,Steven,Murray,kelleyjohn@example.com,(674)322-0912,10427 Thompson Station Apt. 837,Port Cynthiahaven,SD,87341,United States,Northeast,2021-09-11,Premium,False
CUST000259,Jennifer,Prince,cvaughn@example.org,+1-200-263-3533x106,13122 Robert Coves Suite 583,New Randall,NE,16335,United States,West,2026-03-02,Premium,False
CUST000260,Jesse,Rodriguez,glenn65@example.org,(937)331-4950x1364,1956 Martin Roads,Tiffanyfort,CA,44423,United States,Northeast,2023-12-09,Premium,True
CUST000261,Andres,Barr,oreyes@example.net,,102 Jimenez Flats,South James,AZ,31704,United States,West,2025-06-26,Enterprise,False
CUST000262,Sandra,George,vstevenson@example.org,250-586-4035x533,685 Scott Avenue,Port Travisborough,AR,83648,United States,West,2026-02-06,Standard,True
CUST000263,Victoria,Mays,christopherwatkins@example.org,881.467.4233,4973 Huffman Orchard,West Raymondburgh,NJ,58353,United States,Midwest,2022-03-03,Premium,False
CUST000264,Roberto,Lynch,ywolf@example.com,4666149828,4746 Jones Dale Suite 323,North Michellestad,NM,53526,United States,Northeast,2025-03-26,Enterprise,False
CUST000265,Sara,Bentley,patrick49@example.org,(801)869-2364x58750,70502 Jacobs Springs,West John,OR,87349,United States,West,2025-07-13,Enterprise,True
CUST000266,Mckenzie,Smith,newmansabrina@example.com,001-891-683-6264x488,119 Olsen Grove Apt. 640,Port Travis,CT,09655,United States,South,2021-08-12,Premium,True
CUST000267,Kim,Butler,upena@example.com,(325)922-3728,30234 Alexander Road,Port Danaland,LA,11734,United States,West,2021-08-30,Premium,False
CUST000268,Nicholas,Hill,anthony37@example.com,+1-610-904-0901x38069,9655 Key Viaduct Apt. 566,West Morganville,AL,60390,United States,West,2023-06-19,Standard,False
CUST000269,Monica,Morales,anthonymartinez@example.net,735-279-7863x050,739 Ross Ridge Apt. 567,Lake Paulborough,VT,19265,United States,South,2022-06-18,Enterprise,False
CUST000270,Molly,Walter,andersonlaura@example.com,+1-887-227-1783x33211,6434 Lynn Skyway,Lake Derekside,SC,95582,United States,South,2021-10-01,Premium,True
CUST000271,Travis,Pope,monica99@example.org,+1-356-768-6334x1411,195 Melissa Light,West Bryanside,ID,51376,United States,West,2025-06-16,Standard,False
CUST000272,Tina,Flores,lauren28@example.net,+1-993-916-0875x243,420 Parker Spurs,West Wendyshire,NJ,83217,United States,South,2022-11-20,Premium,True
CUST000273,Maria,Simpson,zbrown@example.com,(233)802-7642,7566 Allison Haven Suite 386,East Marcusshire,VI,07595,United States,Northeast,2025-07-07,Enterprise,True
CUST000274,Melissa,Mckinney,kpena@example.org,874.823.3305x912,15720 Tina Run,Brittneyberg,SC,95207,United States,South,2023-12-27,Enterprise,True
CUST000275,Richard,Johnson,randyturner@example.net,(361)376-4750,78309 Hill Summit,Port Brittanyfurt,NJ,84989,United States,Midwest,2023-03-07,Standard,True
CUST000276,Jacqueline,Evans,corybrown@example.net,(360)568-8871,92087 Martinez Crossroad,Lake Evan,OH,34155,United States,Northeast,2022-07-05,Enterprise,False
CUST000277,Melissa,Johnson,huntermichael@example.net,(960)434-0848,585 Hailey Shore Apt. 303,West Melissa,IL,18091,United States,West,2025-10-20,Enterprise,False
CUST000278,Carrie,Robinson,joshua96@example.org,+1-844-462-6714,43598 Robert Drives,Victoriachester,,03897,United States,South,2022-04-15,Premium,True
CUST000279,Tamara,Wright,david18@example.com,251-355-4234,61128 Chapman Valley Suite 185,Andreaville,MH,06787,United States,South,2023-05-04,Enterprise,True
CUST000280,George,Potts,zwhite@example.net,+1-888-696-7924x08222,539 Mann Falls,Andersenmouth,NY,38095,United States,Northeast,2023-08-23,Premium,False
CUST000281,Joshua,Patterson,kevinhodge@example.com,(251)811-3129x01487,7881 Smith Field,Lake Ronaldside,WA,45728,United States,South,2023-06-11,Standard,True
CUST000282,John,Stevenson,lawsontami@example.net,001-783-321-5285x06762,381 Evans Hill Suite 309,Robinsonport,SD,68072,United States,West,2024-12-08,Enterprise,True
CUST000283,Margaret,Johnson,fstafford@example.org,(709)275-4510x526,7318 Robert Oval,East Kaylaview,IN,62196,United States,Midwest,2023-09-26,Enterprise,False
CUST000284,Randall,Evans,imcclain@example.com,577-322-5605,0266 Santana Estates,South Susan,KY,16071,United States,Northeast,2024-10-31,Standard,False
CUST000285,Robert,Pierce,markduran@example.com,862.211.0225x80305,4471 Wright Drives Apt. 341,Virginiabury,TN,56751,United States,Northeast,2025-04-17,Enterprise,True
